iteration,mean_effect_melanoma,mean_effect_other,selectivity,frac_dependent_melanoma,frac_dependent_other
874,-1.499539232307397,-0.18129477792372745,-1.3182444543836696,0.8933333333333333,0.020465116279069766
875,-1.4058315496193623,-0.18565322213384852,-1.2201783274855138,0.8533333333333334,0.026976744186046512
876,-1.311578066460964,-0.18585639212388122,-1.1257216743370828,0.84,0.03162790697674418
877,-1.3164800734640563,-0.1761370977669926,-1.1403429756970636,0.8266666666666667,0.02883720930232558
878,-1.42405717205306,-0.1994934780075963,-1.2245636940454636,0.8266666666666667,0.03441860465116279
879,-1.4987921288696138,-0.18392281136818495,-1.3148693175014288,0.96,0.021395348837209303
880,-1.338297222705362,-0.19042983360507174,-1.1478673891002902,0.8266666666666667,0.03348837209302326
881,-1.3592086565255763,-0.17591133328927533,-1.1832973232363009,0.8533333333333334,0.023255813953488372
882,-1.3809991943403013,-0.1786373578139678,-1.2023618365263335,0.8533333333333334,0.026046511627906978
883,-1.1876062636852547,-0.17553268027898605,-1.0120735834062686,0.7733333333333333,0.024186046511627906
884,-1.4507808520569119,-0.18513068754790168,-1.2656501645090101,0.8666666666666667,0.025116279069767444
885,-1.324656892098825,-0.1761636396266686,-1.1484932524721565,0.84,0.023255813953488372
886,-1.5041162521691243,-0.18958079728825292,-1.3145354548808714,0.92,0.026976744186046512
887,-1.4209607680663703,-0.18847898768406146,-1.232481780382309,0.8933333333333333,0.02883720930232558
888,-1.474413356040091,-0.1787407305757625,-1.2956726254643285,0.88,0.027906976744186046
889,-1.3372947458822257,-0.19243309801996958,-1.1448616478622562,0.8266666666666667,0.03441860465116279
890,-1.4527814931456955,-0.18070174447806236,-1.2720797486676332,0.8933333333333333,0.027906976744186046
891,-1.2198517491229355,-0.1791348362614796,-1.040716912861456,0.7333333333333333,0.023255813953488372
892,-1.2657451807682816,-0.1818413816369981,-1.0839037991312834,0.7866666666666666,0.022325581395348838
893,-1.3532932130082216,-0.1832848894517833,-1.1700083235564382,0.8,0.027906976744186046
894,-1.3394788788130991,-0.18461254690509998,-1.154866331907999,0.8133333333333334,0.03162790697674418
895,-1.1511166329595452,-0.18188984835857636,-0.9692267846009689,0.7733333333333333,0.026976744186046512
896,-1.403783571508893,-0.20132319576889254,-1.2024603757400005,0.8,0.03348837209302326
897,-1.2648405063944965,-0.19107175312565883,-1.0737687532688378,0.8,0.029767441860465118
898,-1.4018018713825586,-0.1773099994939224,-1.2244918718886362,0.84,0.024186046511627906
899,-1.3170929831699525,-0.18162597472428235,-1.1354670084456702,0.8266666666666667,0.020465116279069766
900,-1.4183958424425882,-0.17497470997302414,-1.243421132469564,0.84,0.023255813953488372
901,-1.396084331225431,-0.18067047768120853,-1.2154138535442225,0.8266666666666667,0.029767441860465118
902,-1.4408109419264377,-0.18389431235885265,-1.256916629567585,0.88,0.026046511627906978
903,-1.452160869689309,-0.18678628028457384,-1.265374589404735,0.84,0.026046511627906978
904,-1.2879500006881341,-0.18364230541459337,-1.104307695273541,0.8133333333333334,0.022325581395348838
905,-1.430018491292728,-0.17272740357804583,-1.2572910877146821,0.8666666666666667,0.025116279069767444
906,-1.376065731828229,-0.18328451970684628,-1.1927812121213828,0.84,0.026046511627906978
907,-1.320306851362065,-0.1801789648059983,-1.1401278865560667,0.84,0.027906976744186046
908,-1.3645278357039174,-0.19056704062407,-1.1739607950798474,0.8666666666666667,0.02883720930232558
909,-1.3843407054159669,-0.191039597932647,-1.19330110748332,0.88,0.023255813953488372
910,-1.4384299599256363,-0.1858063670628487,-1.2526235928627876,0.9066666666666666,0.03162790697674418
911,-1.3914848089915346,-0.1908818701149521,-1.2006029388765824,0.84,0.03255813953488372
912,-1.4356102913953395,-0.1795207706692469,-1.2560895207260925,0.8933333333333333,0.026976744186046512
913,-1.293210254881722,-0.18379495720328362,-1.1094152976784384,0.7866666666666666,0.022325581395348838
914,-1.3175591085691203,-0.17096226010896887,-1.1465968484601514,0.88,0.022325581395348838
915,-1.3365537639492941,-0.19431978474981618,-1.142233979199478,0.8133333333333334,0.03813953488372093
916,-1.4356675122328955,-0.18270979084089106,-1.2529577213920045,0.84,0.030697674418604652
917,-1.2886093297758392,-0.16824387115879935,-1.12036545861704,0.8266666666666667,0.022325581395348838
918,-1.3849600705043719,-0.1811389321009694,-1.2038211384034025,0.8933333333333333,0.029767441860465118
919,-1.2751373045099228,-0.1920382845732381,-1.0830990199366848,0.8,0.04093023255813953
920,-1.337645134459594,-0.18441974113529158,-1.1532253933243024,0.8,0.029767441860465118
921,-1.4825757311025478,-0.18237122870972794,-1.30020450239282,0.9066666666666666,0.025116279069767444
922,-1.380952991976803,-0.1766571260754019,-1.2042958659014011,0.8666666666666667,0.025116279069767444
923,-1.3160701390523923,-0.18659941380670322,-1.129470725245689,0.8133333333333334,0.027906976744186046
924,-1.3939215377198073,-0.1835241845808766,-1.2103973531389307,0.8933333333333333,0.03348837209302326
925,-1.319813546287131,-0.19213190915940143,-1.1276816371277296,0.8,0.029767441860465118
926,-1.338522256357839,-0.1743313896255957,-1.1641908667322434,0.8266666666666667,0.025116279069767444
927,-1.3482104259632963,-0.17863961755544527,-1.169570808407851,0.8266666666666667,0.021395348837209303
928,-1.31333223617835,-0.18611860614918352,-1.1272136300291664,0.84,0.029767441860465118
929,-1.3170168758272531,-0.18550662723896236,-1.1315102485882909,0.8266666666666667,0.03162790697674418
930,-1.4031188849757306,-0.1784971274797612,-1.2246217574959695,0.84,0.026046511627906978
931,-1.3328755240788146,-0.18155190067386248,-1.1513236234049522,0.8133333333333334,0.01953488372093023
932,-1.311535090278081,-0.18292696443939893,-1.128608125838682,0.8,0.03255813953488372
933,-1.2918759984468713,-0.19623557065957456,-1.0956404277872966,0.7866666666666666,0.029767441860465118
934,-1.2896857453097583,-0.18746471770285905,-1.1022210276068993,0.8,0.030697674418604652
935,-1.4305241049245745,-0.18507975188690473,-1.2454443530376698,0.9066666666666666,0.026976744186046512
936,-1.4163740040393134,-0.176578880488609,-1.2397951235507043,0.8933333333333333,0.030697674418604652
937,-1.4992872075111423,-0.1761494777941881,-1.3231377297169542,0.92,0.020465116279069766
938,-1.4116883838285739,-0.19183579148718108,-1.2198525923413928,0.8533333333333334,0.035348837209302326
939,-1.4260054891245375,-0.17982685520757663,-1.246178633916961,0.8933333333333333,0.027906976744186046
940,-1.3630464161613236,-0.18869698108141175,-1.174349435079912,0.8133333333333334,0.027906976744186046
941,-1.459118288549113,-0.18136303844739146,-1.2777552501017215,0.8666666666666667,0.026976744186046512
942,-1.403137286455609,-0.18567724749044803,-1.217460038965161,0.84,0.027906976744186046
943,-1.4482592562551113,-0.19237983523019972,-1.2558794210249116,0.9066666666666666,0.035348837209302326
944,-1.373926198692728,-0.17699221935606152,-1.1969339793366665,0.8266666666666667,0.024186046511627906
945,-1.5048720619216538,-0.17998692368849947,-1.3248851382331543,0.8666666666666667,0.018604651162790697
946,-1.3619023542369018,-0.20243372733439516,-1.1594686269025065,0.8,0.03813953488372093
947,-1.3987159653565495,-0.1889464765280108,-1.2097694888285386,0.8266666666666667,0.030697674418604652
948,-1.342925094342199,-0.17355131953662684,-1.1693737748055724,0.8,0.018604651162790697
949,-1.3674902251514,-0.17630387867721642,-1.1911863464741836,0.88,0.026976744186046512
950,-1.5297772662755094,-0.19678364298800227,-1.332993623287507,0.8933333333333333,0.03162790697674418
951,-1.3218811856203936,-0.18118133802513464,-1.140699847595259,0.7733333333333333,0.017674418604651163
952,-1.426042346128751,-0.18380034066172707,-1.242242005467024,0.8666666666666667,0.03255813953488372
953,-1.3483893769396424,-0.18244680279123004,-1.1659425741484124,0.8,0.04186046511627907
954,-1.3374804238404467,-0.18297920876744253,-1.1545012150730043,0.8,0.030697674418604652
955,-1.3536019225953175,-0.19523538884967054,-1.158366533745647,0.84,0.030697674418604652
956,-1.337068193294275,-0.1908063649128717,-1.1462618283814032,0.8133333333333334,0.024186046511627906
957,-1.3958145329628535,-0.18722635932622111,-1.2085881736366324,0.8666666666666667,0.027906976744186046
958,-1.3515397908968618,-0.18809646294244262,-1.1634433279544192,0.8133333333333334,0.024186046511627906
959,-1.461798886932673,-0.201008814626651,-1.2607900723060221,0.8533333333333334,0.035348837209302326
960,-1.3898290309539547,-0.18134075382991538,-1.2084882771240393,0.8533333333333334,0.029767441860465118
961,-1.452287109253833,-0.17701141371869608,-1.275275695535137,0.8666666666666667,0.025116279069767444
962,-1.3174372174999276,-0.1880202026262014,-1.1294170148737261,0.8266666666666667,0.025116279069767444
963,-1.169599060939782,-0.19201412873778761,-0.9775849322019943,0.7333333333333333,0.027906976744186046
964,-1.4773856681615711,-0.18452538951766348,-1.2928602786439076,0.8533333333333334,0.03255813953488372
965,-1.4688061117593443,-0.18185667080740714,-1.286949440951937,0.8933333333333333,0.024186046511627906
966,-1.171391962544318,-0.17744917889498701,-0.9939427836493311,0.7733333333333333,0.014883720930232559
967,-1.249556919587313,-0.18148931580000255,-1.0680676037873105,0.7866666666666666,0.024186046511627906
968,-1.4616956748617327,-0.19326706527442983,-1.268428609587303,0.88,0.029767441860465118
969,-1.342258395849005,-0.172759555975816,-1.1694988398731891,0.8133333333333334,0.023255813953488372
970,-1.210341310597041,-0.18338115834088126,-1.0269601522561598,0.7466666666666667,0.027906976744186046
971,-1.3754407922753553,-0.1823098453550353,-1.19313094692032,0.8133333333333334,0.018604651162790697
972,-1.407101196000992,-0.1832873808606858,-1.2238138151403062,0.8533333333333334,0.017674418604651163
973,-1.4739199155832332,-0.18744000651745873,-1.2864799090657746,0.88,0.03627906976744186
974,-1.2584722245222553,-0.17039054890400054,-1.0880816756182548,0.7733333333333333,0.026976744186046512
975,-1.4972481282241017,-0.1942750338457947,-1.302973094378307,0.8933333333333333,0.037209302325581395
976,-1.3817646882130035,-0.1719032022082382,-1.2098614860047652,0.8666666666666667,0.021395348837209303
977,-1.3019982462568043,-0.18572448972917333,-1.1162737565276308,0.8133333333333334,0.03348837209302326
978,-1.4873357990024727,-0.1867114091211223,-1.3006243898813503,0.8533333333333334,0.027906976744186046
979,-1.3170943688221526,-0.19746737527865713,-1.1196269935434955,0.8,0.02883720930232558
980,-1.3018759085496403,-0.1862700603855657,-1.1156058481640745,0.8,0.03255813953488372
981,-1.4115449786713457,-0.18188188358034452,-1.2296630950910012,0.8933333333333333,0.021395348837209303
982,-1.453106689710517,-0.1872004748484524,-1.2659062148620646,0.8533333333333334,0.03162790697674418
983,-1.3527235783066638,-0.17724025717431127,-1.1754833211323525,0.8933333333333333,0.023255813953488372
984,-1.3937735188168123,-0.19666215414914615,-1.197111364667666,0.8533333333333334,0.029767441860465118
985,-1.3444205826264308,-0.17477646788867923,-1.1696441147377517,0.84,0.01953488372093023
986,-1.2865972903419556,-0.1906385840298301,-1.0959587063121254,0.76,0.037209302325581395
987,-1.3086548838753906,-0.19263032519243684,-1.1160245586829538,0.7733333333333333,0.026046511627906978
988,-1.3818869087730838,-0.18838620524657954,-1.1935007035265044,0.88,0.03441860465116279
989,-1.4028414945660628,-0.17881359953873274,-1.22402789502733,0.88,0.021395348837209303
990,-1.3752782863782937,-0.18315903573188988,-1.1921192506464038,0.88,0.023255813953488372
991,-1.3085555167752672,-0.19176261422444768,-1.1167929025508194,0.8,0.030697674418604652
992,-1.363449318297571,-0.18147149081651504,-1.181977827481056,0.8933333333333333,0.03441860465116279
993,-1.3748980482981141,-0.17766592022469768,-1.1972321280734164,0.8533333333333334,0.023255813953488372
994,-1.4443077455318525,-0.1869274420911298,-1.2573803034407227,0.8533333333333334,0.035348837209302326
995,-1.3176437352699133,-0.17680326412575836,-1.1408404711441549,0.8133333333333334,0.020465116279069766
996,-1.3178922001426843,-0.180009019264506,-1.1378831808781782,0.76,0.030697674418604652
997,-1.4685386951677182,-0.18341312208704325,-1.285125573080675,0.84,0.023255813953488372
998,-1.3390999865185218,-0.183768465303649,-1.155331521214873,0.84,0.02883720930232558
999,-1.3512892731716495,-0.18091168304007682,-1.1703775901315727,0.9066666666666666,0.025116279069767444
1000,-1.3820449102020997,-0.1906243885343793,-1.1914205216677205,0.8,0.02883720930232558
